0 64520.707 264.79843 249.7873 253.35245 9.927673 9.903259
1 64513.383 264.6611 248.08984 250.13336 10.727257 10.78524
2 64492.324 264.74045 246.83737 247.95251 12.161629 12.152473
3 64476.758 264.86252 246.3045 247.20541 12.457657 12.460709
4 64476.758 264.79233 246.42537 247.35922 12.8940735 12.967316
5 64472.184 264.8137 248.01843 248.9523 13.544113 13.4891815
6 64471.266 264.8381 249.09512 250.3421 12.872711 12.857445
7 64475.844 264.6489 249.51811 251.63855 11.938843 12.027344
8 64484.086 264.53598 248.93582 251.15512 11.648918 11.700798
9 64481.336 264.52072 247.33725 249.50163 11.297951 11.22776
10 64452.04 264.6489 247.45262 250.21576 10.287788 10.098572
11 64443.8 264.86557 247.86462 251.83081 8.957184 8.719139
12 64462.11 265.1555 247.2933 252.10547 7.620468 7.275612
13 64488.664 265.4576 243.63475 247.93054 6.3753204 5.703911
14 64495.07 265.70178 238.80063 239.84985 5.4963837 4.3977203
15 64495.984 265.61328 232.77994 228.13806 4.647972 3.3478775
16 64528.945 265.75977 237.10867 235.88367 5.331581 4.886017
17 64542.68 265.83606 244.64005 242.00873 4.824974 4.37941
18 64540.848 265.87573 254.83017 253.59416 5.0050354 4.8921204
19 64559.16 265.96423 269.7226 268.0581 4.3275223 4.30616
20 64582.047 266.0039 277.2869 275.07858 4.190193 4.144417
21 64583.88 265.90015 281.753 279.2645 5.035553 4.998932
22 64569.23 265.6194 270.73337 268.7228 4.882965 4.824974
23 64563.74 265.067 263.6195 262.7186 4.3946686 4.229866
24 64590.29 264.9968 248.51833 253.69855 4.0406494 4.724266
25 64619.586 265.009 247.07358 251.93518 5.108795 5.813774
26 64630.574 264.70688 244.69498 248.93582 6.6835556 7.162697
27 64624.164 264.40167 244.95316 248.97427 8.239998 8.731346
28 64617.758 264.24298 249.34781 252.45705 10.556351 11.029388
29 64597.613 264.34674 250.75412 253.49529 12.234871 12.662132
30 64601.273 264.37115 250.91342 253.70953 12.46376 12.839134
31 64608.6 264.1148 249.83124 252.44606 12.936798 13.287758
32 64625.996 263.89508 249.95758 252.49 13.62957 13.919495
33 64638.812 263.7486 249.8587 252.47902 13.812675 14.130074
34 64627.83 263.58685 249.93561 252.56142 14.151436 14.456619
35 64631.49 263.44644 249.4522 252.26477 14.242989 14.499344
36 64647.055 263.51056 251.44627 254.79721 14.230782 14.54512
37 64659.87 263.59296 251.0947 255.02792 14.056824 14.371162
38 64661.703 263.76996 249.84772 254.36871 13.696709 13.962219
39 64662.617 264.22772 250.24323 255.0499 13.220619 13.336586
40 64689.168 265.067 251.34738 254.40169 12.842186 12.680443
41 64705.65 265.45456 250.00153 254.8027 12.656029 12.012085
42 64695.58 265.95813 251.35287 255.83545 12.378311 11.383408
43 64690.086 266.5227 252.42958 255.80798 12.07312 10.937836
44 64686.42 266.8737 251.94067 255.32455 11.990723 10.760826
45 64674.52 266.6509 249.49065 252.61635 12.256233 11.230812
46 64641.56 266.29688 247.8097 250.90244 12.790306 11.981567
47 64622.332 265.55225 245.40361 251.19907 12.945953 12.918488
48 64625.996 266.12598 245.46953 248.73257 13.361 13.028351
49 64630.574 266.14124 245.497 248.67764 13.638725 13.287758
50 64620.5 266.03748 246.66159 250.6003 13.278603 13.248085
51 64599.445 266.0863 253.31949 258.1811 13.199257 13.312172
52 64594.867 266.28162 253.31949 258.56012 12.530899 12.240974
53 64580.22 265.93677 251.63855 256.4342 13.663139 13.553268
54 64571.977 265.54004 248.51283 252.29224 13.373215 13.275551
55 64545.426 264.82895 248.67215 252.39113 14.755699 14.905243
56 64525.285 265.1982 253.12723 256.80228 15.796379 15.842155
57 64513.383 265.47897 255.16525 258.31293 16.348763 16.443375
58 64489.58 265.50952 253.91827 256.90665 16.287727 16.458633
59 64467.605 265.85742 253.79742 256.88467 16.260262 16.50441
60 64462.11 266.01 253.31949 256.5935 16.031372 16.406754
61 64430.984 266.2755 255.57176 258.12067 18.536942 18.78109
62 64398.023 265.88794 254.09406 256.3463 18.56746 18.903168
63 64364.15 265.891 256.54956 258.36786 20.59999 20.957062
64 64376.965 265.61633 256.98904 258.54913 20.288704 20.719017
65 64370.555 265.96118 253.8963 255.57726 19.040497 19.635612
66 64283.58 265.4393 257.3406 257.89545 21.13102 21.256142
67 64113.285 265.52173 258.04926 258.5876 28.409683 28.49208
68 64091.312 266.30908 258.90622 259.36215 30.075989 30.280464
69 64094.06 266.58682 260.42236 260.6256 29.889832 30.054626
70 64059.266 266.0558 258.4173 258.37885 28.84304 29.12687
71 64014.406 265.20737 258.51617 258.21954 28.833885 29.111603
72 63995.18 265.1616 260.0598 260.04883 29.432053 29.706718
73 63967.71 264.69772 261.2903 261.26834 29.773857 30.069885
74 63868.832 264.35895 263.34482 263.2844 32.59987 32.92032
75 63812.066 264.11786 263.49866 263.3943 33.866386 34.14106
76 63811.152 263.96222 263.08115 263.0317 33.594772 33.826714
77 63756.22 263.9073 262.48236 262.4494 34.556107 34.85824
78 63734.242 263.8432 262.2077 262.2187 34.571365 34.86129
79 63743.4 263.69672 260.69156 260.69156 33.726006 33.970154
80 63760.797 263.41898 260.28503 260.3125 32.065796 32.30079
81 63820.305 262.98257 258.96115 258.97763 29.026154 29.23368
82 63832.21 262.58585 258.77988 258.65903 25.739311 26.047546
83 63772.7 262.4851 256.57703 256.39026 25.229652 25.48906
84 63738.82 262.34473 256.26392 255.88489 25.03128 25.4738
85 63650.93 261.6825 259.84558 259.30722 25.147255 25.614182
86 63570.36 261.5177 257.1099 256.37378 27.509384 27.942749
87 63563.953 261.40475 257.39008 256.65945 26.682335 27.182838
88 63578.6 261.301 255.74207 255.05539 25.043488 25.48906
89 63588.67 261.6245 256.24744 255.50035 22.785118 23.187965
90 63617.97 261.95715 255.97827 255.40697 20.712914 20.938751
91 63603.32 262.7659 257.06046 256.41772 19.864494 20.111694
92 63534.656 263.16568 257.1044 256.49463 19.956055 20.221565
93 63498.03 263.22366 256.37927 255.76404 19.867546 20.24598
94 63439.438 263.14127 255.42894 254.54451 20.560318 21.198158
95 63411.055 262.78116 254.26434 253.49529 19.589828 20.26429
96 63455.914 262.65604 254.12701 253.4788 17.90216 18.83297
97 63419.293 262.7842 255.90137 255.28061 18.564407 19.635612
98 63419.293 262.71707 252.92398 252.68228 17.258217 18.207344
99 63403.727 262.9185 251.05075 250.58382 16.882843 17.798393
100 63403.727 262.89407 244.66751 244.12366 13.498337 14.12397
101 63372.6 262.75674 241.08585 240.63539 12.854393 13.406784
102 63307.594 262.772 235.99353 234.98276 12.121948 12.698753
103 63239.844 261.98767 245.16739 244.12366 15.540024 16.01001
104 63270.06 262.15552 242.67342 241.93182 10.507523 10.831017
105 63264.562 261.5116 246.93076 246.58467 9.67437 10.171822
106 63294.777 259.46683 342.32794 334.15387 2.340767 1.9806519
107 63287.453 258.86258 315.88855 316.69604 1.7609177 2.0020142
108 63325.906 258.84732 79.532455 86.10248 1.4313202 1.3031387
109 63341.47 257.86462 356.63257 6.196472 1.3214493 0.79958344
110 63356.12 257.54114 266.02557 242.12958 0.32349396 0.43641663
