0 68049.26 266.3579 238.24579 232.4723 5.310219 6.076233
1 68043.766 266.29993 233.06009 233.39519 7.3335953 8.087402
2 68023.625 266.1504 234.38948 237.63603 7.6235275 8.301033
3 67995.24 266.23584 225.4738 230.46175 7.2786636 7.9073486
4 67989.74 266.2755 223.69397 227.67113 8.627586 9.430222
5 67993.41 266.12292 223.55663 228.5171 7.834099 8.603165
6 67988.83 265.95203 223.13364 228.89615 7.0314636 7.803581
7 67990.664 265.79028 226.2099 233.31277 6.4394073 7.1321793
8 67995.24 265.7201 225.79791 233.66435 6.0548706 6.7232285
9 67990.664 265.55225 223.10617 233.68633 5.5604706 6.2532425
10 67960.445 265.4454 217.23929 228.96756 5.6459274 6.381424
11 67953.125 265.35385 215.22324 228.06116 5.233925 5.999939
12 67972.35 265.244 218.06879 232.69754 4.9531555 5.5330048
13 67996.16 265.11276 218.20062 233.47209 4.7975082 5.279701
14 68004.39 264.93576 217.35466 232.17566 4.5960846 5.2247696
15 68009.89 264.81674 221.03519 234.73007 4.3397293 5.0172424
16 68052.0 265.5553 230.0058 232.736 4.739525 4.8921204
17 68070.31 266.13513 234.16425 234.36201 4.245125 4.1627274
18 68073.06 267.04153 235.04868 235.49913 4.477066 4.403824
19 68087.71 267.65802 242.1131 242.49214 4.50148 4.4709625
20 68106.94 268.02423 250.5179 250.96286 4.370247 4.37941
21 68114.26 268.13104 256.8627 257.48895 4.7029037 4.7578354
22 68084.05 267.86554 260.41687 260.95523 5.371254 5.456711
23 68067.57 267.19412 268.93155 268.86014 5.319374 5.4597626
24 68088.625 266.7089 272.7769 270.8597 6.1647415 6.33564
25 68114.26 266.37012 268.49207 264.9269 6.064026 6.1922073
26 68130.74 266.02527 256.40125 251.37485 5.2613907 5.5207977
27 68121.586 265.61328 238.02606 238.97641 5.514694 6.0029907
28 68131.66 265.46677 232.45033 237.60307 6.0914917 6.6499863
29 68139.9 265.34164 249.50163 248.18323 6.6744003 7.2176285
30 68141.73 265.25925 244.26099 244.31042 7.9744873 8.813744
31 68158.21 265.0029 247.84265 249.91913 8.053833 8.838158
32 68182.016 264.70078 249.47417 250.99582 8.133186 8.780174
33 68202.16 264.53598 250.57832 252.51747 8.093506 8.7771225
34 68186.59 264.3498 252.87454 253.8963 8.099609 8.722191
35 68193.914 264.2094 247.52403 250.11139 8.032471 8.771019
36 68213.14 264.18195 246.90329 248.27112 8.062988 8.896149
37 68223.21 264.05988 245.909 247.7987 8.056885 9.021271
38 68217.72 264.06903 250.50691 251.04526 7.9226074 8.73745
39 68213.14 264.27655 251.72095 252.44057 7.7639084 8.520767
40 68238.77 265.00595 256.5935 254.91257 7.901245 8.252205
41 68249.766 265.86658 259.36215 258.97214 8.200325 8.301033
42 68233.28 266.7211 258.88974 259.093 8.401749 8.426163
43 68219.55 267.5207 258.48322 258.98312 8.5421295 8.581802
44 68212.23 268.02118 259.68628 259.96094 8.658104 8.734398
45 68204.9 268.18903 256.05518 256.5111 8.743553 8.853416
46 68174.69 267.9876 252.64932 253.314 8.810692 8.93277
47 68148.14 267.28873 249.28738 249.1995 8.746605 9.033478
48 68144.48 266.75467 246.16168 243.12387 8.819847 9.414963
49 68159.125 266.67227 241.13528 240.79471 8.774071 9.540085
50 68136.234 266.46777 242.55257 243.65672 8.954132 9.625542
51 68105.11 266.5166 253.32498 252.34167 8.829002 9.53093
52 68105.11 266.48608 249.04568 248.76553 9.183022 9.915466
53 68102.36 266.58377 248.30957 249.4522 9.195229 9.884949
54 68094.12 266.538 241.377 243.2612 9.10672 9.781181
55 68083.13 266.60513 242.12958 243.78857 9.247108 9.970398
56 68077.64 266.55936 242.6954 244.18958 9.225746 10.003967
57 68061.16 266.3518 243.76111 244.28296 9.524826 10.425125
58 68025.45 266.33044 242.75583 243.99731 9.637749 10.394608
59 67988.83 266.58682 243.7721 247.1395 10.260323 10.824913
60 67965.02 266.76993 221.38127 222.68867 8.505508 9.421066
61 67956.78 267.38638 219.49706 222.80954 9.118927 9.875793
62 67923.83 267.27652 224.51796 224.50148 8.798485 9.765923
63 67908.26 267.6214 226.05609 228.61598 9.619431 10.327461
64 67900.02 268.37213 218.99167 221.0187 9.60112 9.8422165
65 67878.05 268.64072 234.92233 236.39455 10.18708 10.354927
66 67810.3 269.18698 250.83102 252.3252 12.900177 13.418991
67 67811.21 270.23682 261.18045 261.44415 13.986633 14.581741
68 67813.96 270.92044 260.85086 261.09256 14.337593 15.027313
69 67801.14 270.9601 256.13757 256.53857 14.416946 15.045624
70 67738.88 270.3589 252.79764 253.67108 13.779106 14.395584
71 67670.22 269.27243 251.41331 251.95715 13.916443 14.627525
72 67675.71 268.37518 249.14456 249.97955 13.705864 14.44136
73 67655.57 268.19208 245.96393 246.733 14.041565 14.822838
74 67656.484 268.01202 255.1323 255.60472 13.898132 14.664146
75 67634.51 267.90216 253.42387 253.61064 14.685509 15.399643
76 67595.14 267.58783 254.08307 254.37971 15.015106 15.836052
77 67538.375 267.38943 246.34296 247.52953 14.477982 15.500351
78 67518.234 267.5268 242.23944 244.18408 14.340645 15.186012
79 67511.83 267.3162 236.87796 239.33348 13.013092 13.78521
80 67531.055 267.04764 234.2851 236.04846 12.561417 13.174843
81 67526.48 266.9561 220.97476 223.22153 10.916473 11.230812
82 67455.98 265.85742 228.49513 229.5114 11.166725 11.50853
83 67381.81 265.2745 240.26184 241.74506 13.208412 13.852348
84 67339.7 265.2867 242.31085 243.68419 15.018158 15.750603
85 67366.25 264.69772 250.55086 251.02328 15.820793 16.302986
86 67320.48 264.53293 252.42409 252.70425 13.830986 14.395584
87 67294.836 264.185 253.98419 254.19843 14.639732 15.012054
88 67260.05 263.91034 253.83038 254.26434 14.014099 14.941864
89 67274.695 264.2033 258.26898 258.98312 13.840141 14.557327
90 67260.05 264.2857 255.41246 256.08264 11.770988 12.225716
91 67207.86 264.4444 256.06616 256.97256 11.947998 12.530899
92 67171.24 264.77707 258.30743 259.26877 11.911377 12.637718
93 67161.17 265.02426 258.88974 259.45557 11.691643 12.280647
94 67053.13 264.9144 252.64383 253.8963 12.99173 13.962219
95 67010.1 264.89304 250.79807 252.58888 10.849327 12.067017
96 66989.96 264.8137 252.6658 253.36343 11.47496 12.048706
97 66979.89 265.08835 245.12894 246.3979 11.069061 11.89917
98 66984.47 265.1555 246.00238 247.40868 11.316261 12.186043
99 66966.16 265.01205 247.60094 248.65018 10.620438 11.328468
100 66924.04 264.94797 229.429 230.40681 10.577713 11.105682
101 66913.055 264.0385 254.51704 254.19293 5.8595505 6.0579224
102 66844.38 262.57974 260.6531 261.4057 3.387558 3.3448257
103 66869.11 262.12195 307.50024 309.19766 2.2278519 2.2858353
104 66861.78 262.0182 332.0829 331.77527 9.338661 9.341713
105 66881.92 261.4933 321.57416 321.06876 7.6967697 7.7394943
106 66870.94 260.947 306.66525 310.37872 3.4577484 3.5584564
107 66881.01 260.7761 325.19974 325.9688 4.4190826 4.4984283
108 66919.46 260.56552 344.30005 344.13525 4.2756424 4.330574
109 66936.86 260.2542 335.96667 335.91724 4.8921204 4.934845
110 66946.016 259.98566 337.4499 337.4389 2.7375107 2.7649765
111 66967.984 259.36917 30.01007 29.44426 1.9989624 1.9898071
112 67016.51 259.28677 23.483994 22.31392 3.07016 3.0457458
113 67054.96 259.2654 30.856049 31.03183 6.6133575 6.6957626
114 67092.5 258.36816 39.71129 40.535294 8.761864 8.917511
115 67136.445 258.45667 43.32042 43.858765 7.4007416 7.531967
116 67184.97 258.5635 42.82602 43.221527 7.263405 7.406845
117 67234.414 258.29492 32.300797 32.83914 8.038574 8.13929
118 67284.766 258.07825 47.11081 47.083344 5.529953 5.6123505
119 67333.29 257.77917 34.586014 33.976257 4.9012756 4.9501038
120 67421.19 257.41904 11.4700775 10.722977 5.4719696 5.618454
121 67471.54 256.18304 26.346024 19.622177 2.7649765 3.2105484
122 67494.43 255.14542 295.12924 294.13495 2.8015976 3.4333344
123 67506.33 254.42824 303.44067 296.69485 5.0782776 5.2766495
124 67532.88 253.81482 281.6761 280.70926 4.141365 4.538101
125 67549.36 254.08948 252.58339 266.921 5.34684 6.186104
126 67557.6 254.10168 242.5306 252.37463 6.060974 6.3020706
127 67579.58 254.1322 232.84036 237.76239 7.07724 7.483139
128 67604.3 254.23901 233.09854 237.26797 9.408859 9.982605
129 67630.84 253.90332 232.16467 236.2572 9.720146 10.357979
130 67623.52 253.8728 228.29187 232.60963 10.318306 10.812706
131 67600.63 254.01624 229.03348 233.04361 10.702843 11.233864
132 67599.72 254.26039 236.44398 238.71274 11.429184 12.433243
