0 68687.4 267.75262 238.24579 240.33876 9.903259 12.378311
1 68678.24 267.73737 236.2627 238.18536 10.742516 13.4891815
2 68667.26 267.6855 234.4499 235.88916 11.310158 14.17585
3 68647.12 267.716 234.48836 235.76831 11.304054 14.236885
4 68636.125 267.70685 235.25742 236.49342 11.75573 14.777061
5 68633.38 267.74347 236.40553 237.73492 11.954102 14.963226
6 68631.55 267.774 237.72943 239.2291 11.441391 14.328438
7 68637.96 267.6855 239.05331 241.0474 10.846275 13.592941
8 68648.945 267.59393 239.56969 241.93732 10.27253 12.945953
9 68659.016 267.52985 238.91049 241.25064 9.537033 12.082275
10 68640.7 267.44742 241.12979 243.53587 8.716087 11.087372
11 68635.21 267.58173 243.99731 247.17245 7.928711 10.083313
12 68652.61 267.8045 245.78265 249.8642 7.162697 9.137245
13 68675.5 267.8808 242.65144 246.733 6.753746 8.603165
14 68686.484 267.92657 237.82831 241.70111 6.4973907 8.270515
15 68694.73 267.92352 233.6204 236.11438 6.28376 7.9744873
16 68742.33 268.56442 230.23102 231.84058 6.0151978 7.510605
17 68764.305 269.48303 232.08228 231.21432 3.9643555 4.5960846
18 68767.97 269.98962 244.73343 245.02457 3.524887 4.3946686
19 68780.78 270.30396 262.01544 262.68015 2.3041458 3.0274353
20 68796.35 270.43518 258.9172 260.68057 1.53508 2.0905151
21 68801.84 270.37415 259.85657 261.54852 1.5747528 2.1485062
22 68781.7 270.08118 254.33026 256.7913 1.9501343 2.5910187
23 68771.63 269.25412 243.60728 245.61784 3.204445 3.9521484
24 68781.7 268.31415 242.70639 244.21704 4.4557037 5.8717575
25 68801.84 268.08832 239.70703 241.8714 5.816826 7.5258636
26 68802.76 267.80756 245.14542 247.10104 6.7873154 8.774071
27 68793.6 267.54205 245.54643 247.62842 8.093506 10.373245
28 68793.6 267.58173 245.72772 248.4579 9.512619 12.109741
29 68770.71 267.73126 241.98126 244.59608 10.83712 13.766899
30 68789.02 267.33145 239.33348 241.98676 10.690636 13.55632
31 68782.62 267.12088 238.69077 241.33305 11.749626 14.847252
32 68801.84 267.09036 242.32735 244.88724 12.091431 15.253151
33 68811.914 266.93472 244.15662 246.49678 12.256233 15.497299
34 68798.18 266.71805 243.55235 246.31549 12.347786 15.646843
35 68798.18 266.63565 242.58003 245.52995 12.674339 16.049683
36 68815.58 266.69363 242.73386 245.83759 12.750633 16.156502
37 68827.48 266.7089 242.19 245.5684 12.799461 16.217537
38 68827.48 266.75467 242.13507 245.64532 12.680443 16.064941
39 68822.9 267.0812 242.29987 245.77167 12.555313 15.863518
40 68849.45 267.65497 241.96478 245.78265 12.5125885 15.536972
41 68867.766 268.45148 241.2067 244.64554 11.850334 15.384384
42 68855.86 269.10764 241.22867 245.56291 11.633659 14.377274
43 68846.7 269.51355 240.3882 243.98633 11.368141 13.754692
44 68835.72 269.6997 237.40532 240.3827 11.358986 13.687553
